open,high,low,close,volume,emaSlow,emaFast,rsi,atr,BBL_15_1.5,BBM_15_1.5,BBU_15_1.5,BBB_15_1.5,BBP_15_1.5,emaSignal,totalSignal,rsiSignal
854.56,855.31,853.76,853.76,25622,855.2298494112582,856.1382910854162,855.3021482238788,5.428707139294886,853.5457473518496,856.3888000000001,859.2318526481505,0.6639630616725564,0.037680035276474254,2,0.0,2.0
855.45,855.81,852.33,854.85,12793,855.2149533559148,856.0551755315184,855.2199394559009,5.1503204051098885,853.4041407489809,856.1247999999999,858.845459251019,0.635575385976207,0.26571854789929295,2,0.0,2.0
854.76,855.51,854.2,855.255,16902,855.2165238125456,856.0035513036786,855.2263141002825,4.601703204379897,853.4632662424781,855.8444666666667,858.2256670908553,0.5564563462010484,0.37622489466262693,2,0.0,2.0
856.46,856.46,854.79,854.79,27811,855.1997973885242,855.9252576711832,855.1469842638674,4.182888460897065,853.6205436595777,855.5331333333332,857.4457230070888,0.4471106025557833,0.3057258847701307,2,0.0,2.0
857.26,857.38,855.46,855.63,28210,855.2166680791703,855.9062087891715,855.2348053068006,3.9553329664832027,853.648941198355,855.4177999999999,857.1866588016449,0.4135660496297623,0.5599821760229595,2,0.0,2.0
856.96,857.4,855.46,857.38,62390,855.3015046250852,856.001292093096,855.624840705564,3.667428256985594,853.6160801689448,855.4458,857.2755198310551,0.42778159202024774,1.0285508653214432,2,0.0,2.0
855.45,857.73,854.56,856.96,75370,855.3665436593956,856.063144216122,855.867596940916,3.5963670774162333,853.6295183423499,855.4324666666666,857.2354149909834,0.42152908489485214,0.9236209415242916,2,0.0,2.0
851.75,855.71,851.61,855.44,72984,855.3694243002036,856.0229413634692,855.7898520425676,3.8468860663567748,853.6099477380963,855.3621333333334,857.1143189285706,0.4096944503280556,0.5222198683970168,2,0.0,2.0
849.64,852.33,799.142,851.86,35951,855.2317998178427,855.75436450131,855.0753334893735,11.33990234259152,852.9827249149699,855.0021333333334,857.0215417516969,0.4723750595780506,-0.2779836175685005,2,2.0,2.0
851.695,852.33,848.96,849.675,39335,855.013886099496,855.3621474367094,854.0934546731238,10.201344865078445,851.7940443668513,854.5651333333333,857.3362222998153,0.6485378020685324,-0.38234867095254416,2,2.0,2.0
850.18,852.33,849.26,851.695,58862,854.8837337034373,855.1255572795025,853.657372005283,9.182581312924388,851.3788603574434,854.2714666666667,857.16407297589,0.6772100958750608,0.054646157955997435,2,0.0,2.0
847.25,852.48,845.96,849.97,116483,854.6910382640868,854.7929406808249,852.9869407315953,8.802212553935187,850.7067006434993,854.0174666666667,857.3282326898341,0.7753391827194609,-0.1112583369444007,2,2.0,2.0
852.33,852.87,846.96,847.25,3327834,854.3992328419658,854.3062993465782,851.9438605985779,8.389039331944442,849.3873189560804,853.5504666666668,857.7136143772532,0.9754895283097976,-0.2566950664091855,0,0.0,2.0
850.45,853.28,849.76,852.47,1617133,854.3235766520849,854.1878284209926,852.0395223079273,8.052033713095232,849.257497085064,853.4266666666666,857.5958362482693,0.9770422566912977,0.3852689189127631,0,0.0,2.0
851.04,854.75,847.959,850.84,1539457,854.1869658029835,853.9718394906059,851.8214273428496,7.87188603979592,848.932598966604,853.1883333333334,857.4440677000628,0.9976072574979039,0.22409775482085534,0,0.0,2.0
857.575,857.75,848.97,850.845,1545967,854.0559083205136,853.7701079105668,851.6438950986951,8.001616605539356,848.65799215866,852.994,857.33000784134,1.0166561174732778,0.25219140755337394,0,0.0,2.0
864.637,864.82,856.22,857.46,1033942,854.189402111866,854.0081654647239,852.7013687171141,8.854957090462308,848.5627957699836,853.168,857.7732042300164,1.079553904979183,0.9659945341864619,0,0.0,2.0
863.46,864.97,859.96,864.61,1198392,854.5980530094399,854.6921547895804,854.8665744049115,8.662820363253406,847.521314603173,853.7916666666667,860.0620187301605,1.4688248452867136,1.3626575688084597,0,0.0,2.0
866.18,868.289,862.98,863.779,836914,854.9580901463247,855.278402867672,856.4870154222002,8.183703168502914,847.0887543818039,854.3909333333334,861.6931122848628,1.7093296912785778,1.142826389833979,0,0.0,2.0
870.649,870.959,865.469,866.33,656432,855.4040473954885,855.9914091342738,858.2766489818001,8.04031700157392,846.5411001121638,855.1042666666667,863.6674332211696,2.00283565134893,1.155466249656811,0,0.0,2.0
870.779,871.539,868.969,870.669,536062,856.0026729878224,856.9383504804497,860.5298037123819,7.63584314420621,845.6401207510205,855.9902,866.3402792489794,2.4182705009892533,1.2091153433171729,0,0.0,2.0
870.829,871.259,868.669,870.779,564671,856.5821367922216,857.8312956107433,862.3932939464942,6.915008409319613,845.1692476744935,856.9114666666667,868.6536856588399,2.740590935922406,1.090498837680371,0,0.0,2.0
868.689,871.819,868.509,870.839,696959,857.1412294670365,858.670502345534,863.9288768653134,6.400007207988232,845.1208883328777,857.9380666666667,870.7552450004557,2.9879029342030208,1.0032672947728105,0,0.0,2.0
870.109,871.209,866.069,868.949,899541,857.6042792918586,859.3336312264673,864.8416265261656,6.220006178275626,845.8862611631059,859.0773333333333,872.2684055035606,3.0709859656159844,0.8741798444916143,2,0.0,2.0
872.099,872.779,869.209,870.109,695143,858.0946604960994,860.0288163086308,865.7993307941354,5.8785767242362565,847.217536203446,860.4396,873.6616637965541,3.0733275866322374,0.865653961014772,2,0.0,2.0
874.179,874.189,871.999,871.999,389898,858.6399287119386,860.8010862242031,866.9265433770198,5.621637192202495,848.4039057034308,861.7932000000001,875.1824942965693,3.1073102680710947,0.8811179205544465,2,0.0,2.0
875.459,875.519,872.359,873.949,580944,859.2402844487254,861.6493387258676,868.2033536721071,5.321403307602135,850.1736462083339,863.3918,876.609953791666,3.061913210587836,0.8993447256853753,2,0.0,2.0
874.709,875.889,873.519,875.459,540667,859.8763125095597,862.5402846145213,869.5225620953603,4.899774263658974,853.0445198018572,865.2724,877.5002801981427,2.826365477078148,0.9165317223809237,2,0.0,2.0
875.459,875.689,873.499,874.779,563928,860.460731626832,863.32987915552,870.478278078022,4.512663654564826,855.2047872211627,866.7596666666667,878.3145461121707,2.666224534868133,0.8470106880454579,2,0.0,2.0
872.997,876.909,872.899,875.693,927952,861.0580754846033,864.1274998551638,871.4264093365633,4.4408545610555645,858.3520501593136,868.4165333333333,878.4810165073529,2.317893035819595,0.8614923161404896,2,0.0,2.0
871.369,873.269,871.039,873.069,552520,861.529092132266,864.7043708322501,871.7250621844607,4.471303909476197,862.5982868171304,869.8981333333335,877.1979798495365,1.6783221474981238,0.7171872148015916,2,0.0,2.0
872.339,872.719,869.939,871.399,624931,861.9161473427654,865.1362823914598,871.6657781509224,4.279689065265311,865.491051253889,870.8274,876.163748746111,1.2255812681390037,0.5535572192893654,2,0.0,2.0
872.759,874.459,872.219,872.379,748108,862.3264552901079,865.6035544952366,871.7954548507546,4.105447770227402,866.608693775575,871.3453333333332,876.0819728910914,1.0872014519520392,0.609113924973853,2,0.0,2.0
869.787,873.089,869.649,872.887,661630,862.740594298339,866.0734542052213,871.9939176051628,4.010383803052067,868.295307874038,871.9525333333333,875.6097587926287,0.8388588413899867,0.627756229013927,2,0.0,2.0
869.729,870.149,868.689,869.839,410455,863.0189631493845,866.3163926435942,871.602114404224,4.037186116901768,869.156567566017,872.1864666666667,875.2163657673163,0.6947824155606067,0.11261636300640347,2,0.0,2.0
871.539,871.569,850.28,869.719,709821,863.2817096925459,866.5359156988463,871.2597299670924,6.501730957344371,869.0023775658761,872.1231333333334,875.2438891007906,0.7156686133366121,0.11481552667413678,2,0.0,2.0
869.466,872.159,868.659,871.497,625320,863.603877939897,866.8559856537596,871.3028699730755,6.072912249152318,869.0852644960856,872.171,875.2567355039145,0.7075987401356859,0.3907877880095216,2,0.0,2.0
870.129,870.409,868.459,869.46,508275,863.8335297853912,867.0239865793236,870.9678027052436,5.639353356416274,868.8636286342802,872.0790666666667,875.2945046990532,0.7374189234186763,0.09273563348338298,2,0.0,2.0
868.176,870.409,866.539,870.134,579878,864.0806070487092,867.2246326064641,870.8162022133811,5.38658859121395,869.0883933061741,872.1580666666666,875.2277400271591,0.703925923020953,0.1703123705738743,2,0.0,2.0
868.289,868.709,866.409,867.993,377672,864.2340342232696,867.2742046963697,870.302892720039,5.149218792469104,868.6479517812714,872.0169999999999,875.3860482187284,0.7727024172071174,-0.09720130712741432,2,2.0,2.0
865.206,868.349,865.069,868.145,396997,864.3874054302003,867.3303850385395,869.9105485891229,4.8821875364021015,868.092538651761,871.7600666666666,875.4275946815723,0.841407665971468,0.007152140082614278,2,0.0,2.0
865.59,866.239,864.489,865.15,373599,864.4173110996041,867.189715036053,869.0449943001913,4.707017888344652,866.8709359508996,871.1734666666666,875.4759973824337,0.9877552245087586,-0.19999112901077987,2,2.0,2.0
866.293,867.559,865.509,865.684,407314,864.4669851741295,867.0925721305013,868.4339044274292,4.378729618581128,866.1261735872895,870.5218000000001,874.9174264127107,1.0098831327855573,-0.05029699362199046,2,2.0,2.0
863.358,867.25,863.349,866.089,537337,864.5305935986735,867.0278255414368,868.0075581678966,4.310482530212389,865.6071160280079,869.9424666666667,874.2778173053256,0.9966982426482696,0.05557612430412552,2,0.0,2.0
868.489,868.569,862.63,863.35,704490,864.4842958104903,866.7905464742474,867.1607294100972,4.543127883039185,864.7801799765267,869.1196,873.4590200234733,0.9985783368533584,-0.16478930004359993,2,2.0,2.0
867.02,869.899,865.999,868.434,690816,864.6391861708632,866.8965757339735,867.3922331537159,4.829681042605013,864.7675099762532,868.8106,872.8536900237468,0.93071839218969,0.4534267110318939,2,0.0,2.0
866.759,867.509,865.863,866.88,367850,864.7270612229863,866.8955063317816,867.2990998530403,4.507012322232855,864.547455798613,868.5093333333333,872.4712108680536,0.9123396566193837,0.29437358688469306,2,0.0,2.0
867.335,867.82,864.669,866.669,700253,864.8032156848301,866.8808930200538,867.1845362433966,4.313296276199599,864.4364710326136,868.1286666666667,871.8208623007199,0.8506102322896477,0.30233080647132826,2,0.0,2.0
865.778,868.949,865.609,867.363,716479,864.9035993834642,866.9119966961795,867.2169841991426,4.174253951028216,864.5951449960355,867.7604,870.9256550039645,0.7295228046738453,0.43722464706600206,2,0.0,2.0
864.36,866.91,863.459,865.699,635806,864.9347915645048,866.8337388448131,866.9409870720258,4.135646243738487,864.3480387261473,867.4843999999999,870.6207612738526,0.7230934121357538,0.21537080009172413,2,0.0,2.0
864.088,865.96,862.959,864.385,745294,864.9132311109948,866.6757556935348,866.4762621498392,3.97355392320443,863.9281480413947,867.1288,870.3294519586052,0.7382183497088897,0.07136857810750019,2,0.0,2.0
860.191,864.3,860.17,864.12,617504,864.8821240086029,866.5108682294358,866.0478508498684,4.008046219889516,863.7741818779175,866.6370000000001,869.4998181220826,0.6606729512085355,0.06039819983934919,2,0.0,2.0
858.853,861.67,858.717,860.31,422392,864.7028250278734,866.1108122146335,865.0046052408013,4.207325331333874,862.5387708503991,866.027,869.5152291496009,0.8055705306187676,-0.3194702461927141,2,2.0,2.0
859.461,860.35,857.97,858.79,391786,864.4709495365842,865.6385017491733,863.874677015201,3.9462788554290347,861.2449554904654,865.2707333333334,869.2965111762014,0.9305244446115224,-0.3049044912916086,2,2.0,2.0
860.43,862.18,858.79,859.54,684508,864.2775789665221,865.2450500234203,863.086553921528,3.866810447510599,860.3132336300641,864.7072000000001,869.101166369936,1.0162899927133542,-0.0879881142644527,2,2.0,2.0
858.967,860.74,858.82,860.29,642633,864.1212033207762,864.925369376748,862.5780895721591,3.588694669294793,859.7288831495222,864.1835333333333,868.6381835171445,1.0309500266983027,0.06298102290017815,2,0.0,2.0
858.08,859.85,857.25,858.96,549499,863.9188031905496,864.5405068363126,861.9202551044939,3.5103097165383894,858.9321236831915,863.7708666666666,868.6096096501417,1.1203765188673274,0.0028805329094445703,2,0.0,2.0
856.72,858.44,856.549,858.025,691533,863.6876736536653,864.1201515565506,861.2120269036768,3.353265471318628,858.0420230406819,863.2602666666667,868.4785102926514,1.2089618455704287,-0.001631108271483543,2,2.0,2.0
853.46,856.75,852.96,856.55,676469,863.4077648829334,863.6317546819345,860.3643856484628,3.5977989754159583,856.9786240510437,862.6243333333333,868.270042615623,1.3089612857253023,-0.03796015961964895,2,2.0,2.0
853.66,853.97,852.64,853.19,198455,863.0070682208576,862.9580930895517,859.0599518941967,3.6423991217851026,855.3051790674446,861.947,868.5888209325554,1.5411204940803662,-0.15923186494510655,0,0.0,2.0
853.531,854.38,852.38,853.652,310225,862.6402028004319,862.3576999869999,858.0766879134337,3.407770675815802,854.183805951671,860.9615333333333,867.7392607149955,1.5744553314527958,-0.039231878307016015,0,0.0,2.0
853.7,854.9,852.88,853.29,384173,862.2735281808071,861.7726870846128,857.2063810200821,3.2095177221278277,853.1515972197722,860.0555333333334,866.9594694468947,1.6054628674507896,0.01002346907266025,0,0.0,2.0
853.992,854.5,852.98,853.48,334073,861.9286839384226,861.237675014638,856.5288571982489,2.9681580475381355,852.4050192749274,859.1762666666667,865.947514058406,1.5762184442104266,0.07937833776270103,0,0.0,2.0
853.09,854.08,852.85,853.928,343858,861.614931627112,860.7660830782097,856.0559740712945,2.71984975503269,852.1062130636201,858.2805999999999,864.4549869363798,1.4387804958844106,0.14752775904323664,0,0.0,2.0
852.04,853.21,851.56,853.142,416590,861.2826597985978,860.2742067505833,855.5261606037864,2.6695855043137415,851.7643686520046,857.4434666666667,863.1225646813289,1.3246582977044032,0.12128962596161776,0,0.0,2.0
849.63,852.24,849.46,852.0,446129,860.918633924143,859.7403869602232,854.885040494007,2.8142161465546383,851.3324202917727,856.6178,861.9031797082273,1.234011179367814,0.06315342937312113,1,0.0,2.0
852.24,852.728,849.07,849.745,630089,860.4804522016277,859.0955232853702,853.9504876769147,2.9347566970468186,850.7085386061772,855.6594666666666,860.6103947271561,1.1572192568093551,-0.09730888778879894,1,0.0,2.0
852.68,853.24,851.71,852.122,283194,860.1526697623482,858.6456185572819,853.618035372021,3.0147914546115593,850.3729052471033,855.1136,859.8542947528967,1.1087871255694517,0.18447662674631282,1,0.0,2.0
853.206,853.56,852.1,852.581,326623,859.8557415363738,858.2543528439088,853.4294834861989,2.7926783896670395,850.1145394274133,854.6996666666668,859.2847939059202,1.0729212653458633,0.26896315455231434,1,0.0,2.0
852.84,854.9,852.72,853.235,465075,859.5961046133788,857.9305236281728,853.3941228523445,2.725010048286028,850.1040100164938,854.2793333333334,858.454656650173,0.9775077434093565,0.37493982452550895,1,0.0,2.0
854.09,854.09,852.29,852.91,321081,859.3339044324621,857.6066188779681,853.3061005155546,2.592865755673748,850.3594003117963,853.7873333333334,857.2152663548706,0.8029945837106464,0.37203172760066594,1,0.0,2.0
852.46,854.09,850.97,853.84,449836,859.1184571998166,857.3636112084218,853.4031731490901,2.668170647720356,850.7118594037348,853.446,856.1801405962652,0.6407296059188762,0.5720518909192532,1,0.0,2.0
853.56,854.21,851.35,852.61,450704,858.8632235841376,857.0569266143301,853.2589598492555,2.695574840903164,851.0497971108151,853.0849999999999,855.1202028891847,0.4771395322118669,0.3833040178637498,1,0.0,2.0
852.655,853.56,851.66,853.56,454254,858.6552540318185,856.8313184456638,853.313694422118,2.5819212922027086,851.3738598667923,852.8856666666667,854.3974734665411,0.35451570098088664,0.723022324476011,1,0.0,2.0
853.99,855.17,852.04,852.69,671007,858.421322501159,856.5641366104597,853.2002954362783,2.6602182504594643,851.3440529216903,852.8523333333334,854.3606137449765,0.35370259368302837,0.44618595717341547,1,0.0,2.0
852.876,854.96,852.66,853.933,559186,858.2453098540548,856.3943858613978,853.333514447864,2.608758500393836,851.3369948821187,852.8710666666667,854.4051384512147,0.3597429540068077,0.8461159197469243,1,0.0,2.0
854.548,855.41,851.51,852.899,852494,858.0356506440918,856.1688770961464,853.2545118209796,2.793221571766142,851.3199955081552,852.8449999999999,854.3700044918446,0.35762758574997744,0.51770486588363,1,0.0,2.0
850.695,854.95,841.551,854.383,926619,857.8924094423627,856.0536592189757,853.4596914898923,4.30833277579955,851.289088165953,852.9051999999999,854.5213118340469,0.3789663456259695,0.9572084582474505,1,0.0,2.0
848.096,852.95,847.98,850.79,815506,857.6138835818779,855.7140683016224,852.9742930371845,4.607570950685331,850.9560173276303,852.696,854.4359826723697,0.4081132484190628,-0.04770660371124715,1,0.0,2.0
848.71,849.76,846.22,848.24,511238,857.2462803041572,855.2318703466791,852.1135124849691,4.602203672015989,849.9742476705899,852.3692,854.7641523294101,0.5619518700136286,-0.3620630877060142,1,0.0,2.0
850.36,850.517,847.08,848.565,572613,856.9058379392883,854.8017496791515,851.4683283967929,4.435746004585135,849.353060111127,852.1402,854.9273398888731,0.6541505467933729,-0.14137433759120752,1,0.0,2.0
849.36,852.07,848.76,850.385,731201,856.6501188044143,854.5167980869483,851.271359597376,4.302782289644401,849.4689001303683,852.1828666666667,854.896833202965,0.6369446376959212,0.1687750857240089,1,0.0,2.0
849.539,850.01,847.16,849.39,685743,856.3654082630648,854.1860369200484,850.9292942160348,4.148813391123775,849.092050463004,852.0007333333334,854.9094162036628,0.682788818490694,0.05121726057440423,1,0.0,2.0
848.95,850.41,846.89,849.96,801464,856.1142157821603,853.9133893768196,850.7530589040284,4.058982906677519,848.8316850365823,851.8259999999999,854.8203149634176,0.7030344139337497,0.18840953226409138,1,0.0,2.0
844.941,848.96,842.25,848.55,1215710,855.8175798691344,853.5673642557346,850.3525027396595,4.580556777152164,848.3421584922885,851.5136666666666,854.6851748410447,0.7449106922248933,0.03276698281760199,1,0.0,2.0
848.601,849.26,843.222,844.91,1208068,855.3898316389723,853.0088246263324,849.3629567869941,4.788762951844713,847.0221438355771,850.9803333333333,854.9385228310895,0.9302657987997763,-0.2668068111411179,1,0.0,2.0
848.492,850.89,846.785,848.67,1215844,855.1263088296008,852.7289004568917,849.2369646439042,4.958939673009756,846.7660456128492,850.6356666666667,854.5052877204841,0.9098186698380784,0.24601302823598886,1,0.0,2.0
851.76,853.045,848.38,848.525,1368124,854.867433973538,852.4576810725762,849.1075165268306,4.916948291151215,846.5044950236671,850.3633333333333,854.2221716429996,0.907574011814454,0.2618022334949329,1,0.0,2.0
849.0,853.82,848.78,852.01,1902879,854.7553777392816,852.4287984227326,849.6352407946795,4.970955678129623,846.5531774927645,850.26,853.9668225072355,0.8719268240856982,0.7360512267021269,1,0.0,2.0
841.064,849.64,840.191,849.18,2069313,854.536735474996,852.2191985244918,849.5524697411013,5.949247724111099,846.4334302929313,850.0260000000001,853.6185697070688,0.8452846635441078,0.38225698191248275,1,0.0,2.0
841.261,845.411,837.151,841.046,2952171,854.0076870249961,851.4983470067828,848.0058388790828,6.817783763523798,844.5786020644289,849.1668666666667,853.7551312689045,1.0806508784895628,-0.38496058648251114,1,0.0,2.0
839.311,841.891,839.291,841.361,77652,853.511738514212,850.8443246192485,846.7976863556131,6.215243225877528,843.2235650151576,848.3976666666666,853.5717683181756,1.2197350027700793,-0.17998921751126182,1,0.0,2.0
840.338,840.411,838.841,839.311,49645,852.9548468077724,850.1002391599422,845.4364706545924,5.68735133646645,841.7793855310301,847.3928666666667,853.0063478023033,1.324882792020174,-0.21986228076547926,1,0.0,2.0
840.266,840.641,840.111,840.361,32469,852.4609704623696,849.4719011496235,844.5136578083029,5.06487257411409,840.6884798364363,846.6976,852.7067201635637,1.4194253446717444,-0.02724856780381566,1,0.0,2.0
840.461,841.551,840.131,840.271,33496,851.9829324050218,848.8782946238414,843.7422654795205,4.544176492097802,839.7388296188147,846.1663333333332,852.5938370478517,1.5192057309107028,0.04139790537834626,1,0.0,2.0
840.201,840.881,839.561,840.361,58191,851.5271703499229,848.3287917448839,843.1274899377895,4.083579850369536,838.9237303665616,845.6193999999999,852.3150696334383,1.583613061251514,0.10732829665465003,1,0.0,2.0
842.051,842.261,839.971,840.161,64734,851.0814381793377,847.8018374387624,842.5881281309187,3.8273541574595975,838.2408478454636,844.9377999999999,851.6347521545363,1.5851941183212181,0.14336015176961542,1,0.0,2.0
842.111,842.461,841.56,842.261,37873,850.7355386428932,847.4443640556165,842.5286502889335,3.6091607063939506,837.9477487812435,844.4625333333333,850.9773178854232,1.5429422372059884,0.33103559943305016,1,0.0,2.0
842.261,842.381,841.47,841.961,42767,850.39143908827,847.0905986326735,842.4254411454909,3.2237091769090926,837.7480121710041,843.9292666666666,850.1105211623292,1.4648750173286709,0.3407874430629093,1,0.0,2.0
842.401,842.711,841.84,842.361,27833,850.0765199083379,846.7854632370172,842.4137245735835,2.8876078659220767,837.6013380620878,843.5166666666667,849.4319952712455,1.4025398283959147,0.4023159367873402,1,0.0,2.0
841.741,842.791,841.61,842.441,37575,849.7770877550698,846.505175286242,842.4186837420228,2.6438067422189286,837.4518543789477,843.3520666666666,849.2522789543855,1.3992287493974769,0.42279373840811507,1,0.0,2.0
841.711,842.391,841.415,841.741,27543,849.4619470587926,846.1978091387425,842.2954685162005,2.41269149333052,837.3692943789579,842.8901333333332,848.4109722877085,1.3099783082149425,0.3959276531311856,1,0.0,2.0
841.681,842.111,841.26,841.711,40782,849.1579883506046,845.9083375814043,842.189201513255,2.189592708569017,837.3899622125426,842.4358666666667,847.4817711207908,1.1979320097302133,0.4281727712784728,1,0.0,2.0
842.086,842.211,841.19,841.601,44590,848.8616358662671,845.6304448342171,842.0822557835722,2.0226508930591516,838.4658648144909,841.7419333333332,845.0180018521755,0.778402118062225,0.47849047837023867,1,0.0,2.0
843.719,843.961,841.764,842.011,87625,848.5929834793548,845.3969322642677,842.0693001865591,2.070843622622132,839.8744628467903,841.2639999999999,842.6535371532095,0.3303450886308295,0.7687945400648729,1,0.0,2.0
841.551,843.851,841.48,843.591,59756,848.3968272644781,845.2804205052827,842.3459728799119,2.113723105104682,839.7993001226656,841.4336666666666,843.0680332106675,0.38847186860860605,1.1599906677152896,1,0.0,2.0
841.591,841.861,840.96,841.651,34067,848.1322850188124,845.0462643436516,842.2196141744732,2.1876198043754376,839.8169663817177,841.453,843.0890336182822,0.3888591800807001,0.5605122039631043,1,0.0,2.0
840.661,842.411,832.111,841.461,83033,847.8706659984667,844.814956966642,842.0816843245689,3.346531260893226,840.2027171737866,841.5963333333333,842.98994949288,0.3311839903168215,0.4514452625975223,1,0.0,2.0
834.261,841.611,822.751,833.531,286477,847.3083261553896,844.0869597429877,840.5270144473745,5.562741080765624,837.8237405889574,841.141,844.4582594110425,0.7887522807811124,-0.6470311870497323,1,0.0,2.0
841.231,841.291,839.471,840.641,36579,847.0468623845901,843.8646397595692,840.5477390933064,5.876635212084835,837.8600947040329,841.1656666666667,844.4712386293004,0.785950281526089,0.42063904936913576,1,0.0,2.0
840.401,841.351,840.191,841.261,29772,846.8199658204885,843.6966630008874,840.6774228945234,5.2028301817869975,837.9358420512579,841.2256666666667,844.5154912820756,0.7821503184620363,0.5053700937684887,1,0.0,2.0
841.461,841.591,839.661,840.431,39225,846.5694181412537,843.4859750653463,840.6326187318828,4.735283012960293,837.9654180488603,841.2436666666667,844.5219152844732,0.7793814676302058,0.37605170299583873,1,0.0,2.0
839.451,841.541,839.441,841.531,59157,846.3718331161065,843.3598476417757,840.7959607806313,4.358814011108826,837.9394318467969,841.1949999999999,844.450568153203,0.7740341188911151,0.5516038958775034,1,0.0,2.0
838.761,839.861,838.471,839.461,42960,846.1008200527298,843.1083090842418,840.5532406386983,4.173269152378985,837.7269360533699,841.0283333333333,844.3297306132968,0.785085864320097,0.26262576109127866,1,0.0,2.0
838.531,839.571,838.221,838.741,55494,845.812199658505,842.8265472078391,840.223742340753,3.7699449877534192,837.4274518160695,840.7869999999999,844.1465481839303,0.7991437032043618,0.1954947677508433,1,0.0,2.0
837.751,838.811,837.231,838.641,28212,845.5309761424853,842.5565119041075,839.9359710060705,3.4570957037886507,837.1539323575604,840.5336666666667,843.913400975773,0.8041877305187405,0.21999771378963642,1,0.0,2.0
837.631,837.951,837.231,837.751,20737,845.2258790388585,842.2464788780361,839.5387035504212,3.164653460390267,836.773923688119,840.2676666666666,843.7614096452143,0.831578583145362,0.13983231134637655,1,0.0,2.0
836.921,838.411,836.871,837.661,48084,844.9292171157659,841.9506415310661,839.1973029048901,2.932560108905938,836.427100885148,839.9976666666665,843.5682324481851,0.8501370713772349,0.17278761831509948,1,0.0,2.0
835.701,836.941,835.661,836.941,17224,844.6159536994614,841.6274388516425,838.7870660130918,2.7993372362050897,836.0062848520769,839.687,843.3677151479231,0.8766874199369855,0.1269746652971196,1,0.0,2.0
836.851,836.941,835.571,835.801,41199,844.2702692406591,841.2515395708915,838.2441449198024,2.595146202461506,835.4497780603067,839.2729999999999,843.0962219396931,0.9110794555986461,0.045932716597866304,1,0.0,2.0
834.151,837.461,833.461,836.761,85590,843.9757880939666,840.9618273405114,837.9744822071109,2.795839602109862,835.3104897392573,838.8176666666666,842.3248435940759,0.8362191371925449,0.20679171464186244,1,0.0,2.0
833.851,834.461,833.421,834.161,6540,843.5908944432229,840.5230642862849,837.281121805818,2.8735768018084413,834.6051400983732,838.3183333333333,842.0315265682933,0.8858671192828608,-0.05980568075365206,1,0.0,2.0
833.661,834.551,833.541,833.841,10992,843.2085456415278,840.0919633645892,836.6556451138509,2.607351544407234,833.9720154725832,837.8103333333333,841.6486511940835,0.9162736977661643,-0.017066782551139695,1,0.0,2.0
832.941,833.671,832.931,833.641,5891,842.8333477732326,839.6757721797771,836.1075278204235,2.3648727523490534,833.9975671915018,837.8176666666666,841.6377661418313,0.9119166680653441,-0.046669883051475305,1,0.0,2.0
832.591,832.951,832.511,832.941,2134,842.4454125664392,839.2412707488238,835.5317954894373,2.188462359156331,833.2581178175515,837.3043333333334,841.3505488491153,0.9664862236347938,-0.039186965735579816,1,0.0,2.0
832.591,832.901,832.491,832.641,2801,842.060925799128,838.8154468295448,835.0061963095395,1.9401105935625758,832.6624150147331,836.7296666666666,840.7969183186001,0.9721781870449138,-0.0026326149161435726,1,0.0,2.0
831.951,832.611,831.951,832.591,4226,841.6895561599465,838.4138696147355,834.5670697078051,1.7615233659107707,832.1521037004436,836.207,840.2618962995564,0.9698307475437038,0.05411930011680201,1,0.0,2.0
831.961,832.361,831.841,831.931,2178,841.3068676830858,837.995619962172,834.0877843063859,1.6170200279235178,831.8238109852482,835.5669999999999,839.3101890147516,0.8959638221116183,0.014317873653910223,1,0.0,2.0
832.461,832.461,831.861,831.971,4424,840.9407552249255,837.6069348033222,833.7029144324974,1.4717314525058758,831.4461117519708,835.0676666666667,838.6892215813626,0.8673680132179151,0.07246724961967226,1,0.0,2.0
832.431,832.921,832.261,832.331,4032,840.6031177651246,837.2665519127854,833.4534754447706,1.3971983878621859,831.2046130303752,834.6403333333334,838.0760536362916,0.8232816377892599,0.1639229725212203,1,0.0,2.0
832.041,832.801,831.841,832.441,3113,840.2830347155119,836.9552259829284,833.2693890002668,1.33474147531045,831.1053763839694,834.227,837.3486236160305,0.7483870975239466,0.21393091870072728,1,0.0,2.0
833.161,833.601,831.711,831.811,8310,839.9507980600016,836.6233404356427,833.0042273638546,1.4140641216946697,830.9319536050348,833.8309999999999,836.730046394965,0.6953558682671012,0.15160957694432348,1,0.0,2.0
833.331,833.511,832.661,833.161,4352,839.6845314694134,836.3999636333432,833.0327314795173,1.454912104309707,831.0674720419364,833.5310000000001,835.9945279580637,0.5911064994736009,0.42490444470316857,1,0.0,2.0
833.461,833.661,832.601,833.411,4124,839.4385106274757,836.2071272699018,833.1015075741504,1.3984960894083127,831.2457139842464,833.2956666666666,835.3456193490869,0.49201088267274773,0.5281307306071894,1,0.0,2.0
831.741,833.551,831.721,833.461,7156,839.2040984460061,836.0299577686179,833.1668698333958,1.460139505207131,831.3479786357411,833.1396666666667,834.9313546975923,0.4301050838436221,0.5896733493183286,1,0.0,2.0
832.081,832.191,831.101,831.661,6436,838.9082906638098,835.7480895254814,832.8930753182328,1.5886910044632572,831.6547186328402,832.7996666666667,833.9446147004932,0.27496361481728776,0.0027430795871056196,1,0.0,2.0
